Restaurant,url
Mat Periuk Cafe,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d7591193-Reviews-Mat_Periuk_Cafe-Ipoh_Kinta_District_Perak.html
Goo9s,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d14005520-Reviews-Goo9s-Ipoh_Kinta_District_Perak.html
Hong Feng Restaurant,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d12485797-Reviews-Hong_Feng_Restaurant-Ipoh_Kinta_District_Perak.html
Aji Dataran,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d23336456-Reviews-Aji_Dataran-Ipoh_Kinta_District_Perak.html
Abof Cafe,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d21492265-Reviews-Abof_Cafe-Ipoh_Kinta_District_Perak.html
S.Punethawathi Curry House,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d19091730-Reviews-S_Punethawathi_Curry_House-Ipoh_Kinta_District_Perak.html
Kafe South Point,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d12921392-Reviews-Kafe_South_Point-Ipoh_Kinta_District_Perak.html
Tittle Tattle Houzz,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d9605190-Reviews-Tittle_Tattle_Houzz-Ipoh_Kinta_District_Perak.html
Restoran Li Yuan Dim Sum,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d11855303-Reviews-Restoran_Li_Yuan_Dim_Sum-Ipoh_Kinta_District_Perak.html
Hadramaut,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d4837634-Reviews-Hadramaut-Ipoh_Kinta_District_Perak.html
Cafe Fortuna,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d10355364-Reviews-Cafe_Fortuna-Ipoh_Kinta_District_Perak.html
Pusat Kuih & Kek Khoo Eng Chee,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d11736983-Reviews-Pusat_Kuih_Kek_Khoo_Eng_Chee-Ipoh_Kinta_District_Perak.html
Nam Heong Ipoh Soho,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d7256284-Reviews-Nam_Heong_Ipoh_Soho-Ipoh_Kinta_District_Perak.html
